"id","created","updated","is_deleted","approval_permissions","approval_done","next_approval","is_approved","is_approval_completed","rejection_reason","is_rejected","rejected_date","created_offline","is_reverted","approval_date","ln_id","hectare","maturity_date","repayment_value","total_loan_value","insurance","crg","interest","admin_fee","equity","value_chain_management","data_identification_verification","is_matured_processed","farmer_id","project_id","rejected_by_id","warehouse_id","created_by_id","contacted","amount_repaid","is_repaid"
11034,"2021-01-22 23:11:51.089599+00","2021-11-17 21:54:51.039918+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 23:11:51.089528+00",False,"2021-01-22 23:11:51.089192+00","LN-564-1611159986438",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,158061,61,NULL,173,NULL,False,"52500.00",True
10792,"2021-01-23 13:05:39.067205+00","2021-11-17 21:54:51.061156+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 13:05:39.067141+00",False,"2021-01-23 13:05:39.066698+00","LN-567-1611397584368",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,53191,61,NULL,173,NULL,False,"52500.00",True
10593,"2021-01-25 11:38:35.903153+00","2021-11-17 21:54:51.083133+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 11:38:35.903089+00",False,"2021-01-25 11:38:35.902713+00","LN-564-1611523500847",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,151731,61,NULL,173,NULL,False,"67200.00",True
10583,"2021-01-25 11:42:37.653423+00","2021-11-17 21:54:51.105872+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 11:42:37.653357+00",False,"2021-01-25 11:42:37.653003+00","LN-564-1611524044407",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,164512,61,NULL,173,NULL,False,"67200.00",True
10517,"2021-01-25 16:40:02.199281+00","2021-11-17 21:54:51.127936+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 16:40:02.199193+00",False,"2021-01-25 16:40:02.198833+00","LN-566-1611589852988",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,160284,61,NULL,173,NULL,False,"67200.00",True
10512,"2021-01-25 16:55:09.60077+00","2021-11-17 21:54:51.153063+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 16:55:09.600671+00",False,"2021-01-25 16:55:09.600087+00","LN-562-1611585407062",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,61741,61,NULL,173,NULL,False,"67200.00",True
10212,"2021-01-26 15:04:00.164001+00","2021-11-17 21:54:51.176121+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-26 15:04:00.163934+00",False,"2021-01-26 15:04:00.163582+00","LN-565-1611617202422",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,160639,61,NULL,173,NULL,False,"67200.00",True
10207,"2021-01-26 15:06:59.99154+00","2021-11-17 21:54:51.19947+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-26 15:06:59.991468+00",False,"2021-01-26 15:06:59.990984+00","LN-565-1610831485983",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,158003,61,NULL,173,NULL,False,"67200.00",True
7775,"2021-02-08 10:11:06.799485+00","2021-11-17 21:54:51.223066+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:11:06.799417+00",False,"2021-02-08 10:11:06.799067+00","LN-565-1612730388349",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,162160,61,NULL,173,NULL,False,"52500.00",True
7770,"2021-02-08 10:12:45.509243+00","2021-11-17 21:54:51.245089+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:12:45.509167+00",False,"2021-02-08 10:12:45.508837+00","LN-565-1612740547424",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,162154,61,NULL,173,NULL,False,"52500.00",True
7743,"2021-02-08 10:28:02.014638+00","2021-11-17 21:54:51.266545+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:28:02.014568+00",False,"2021-02-08 10:28:02.013736+00","LN-563-1612685364435",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,179359,61,NULL,173,NULL,False,"52500.00",True
7177,"2021-02-11 10:53:05.96177+00","2021-11-17 22:02:28.04076+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-11 10:53:05.961665+00",False,"2021-02-11 10:53:05.961071+00","LN-562-1613030327868",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,165599,61,NULL,173,NULL,False,"52500.00",True
27610,"2019-07-23 07:06:31.680943+00","2021-11-17 22:11:23.953937+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-07-23 07:06:31.680779+00",False,NULL,"LN-6-1563814526511",1,"2020-03-21 23:00:00+00","54055.00","56900.00","2560.50","1138.00","8535.00","569.00","11380.00","0.00","0.00",True,105662,97,NULL,132,NULL,False,"54055.00",True
7905,"2021-02-05 14:03:38.069895+00","2021-11-17 22:02:37.564127+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 14:03:38.069812+00",False,"2021-02-05 14:03:38.069443+00","LN-562-1612527960862",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,162525,61,NULL,173,NULL,False,"52500.00",True
10113,"2021-01-26 22:50:08.754219+00","2021-11-17 21:54:52.267897+00",False,"","","data_migration",True,True,NULL,False,NULL,"2021-01-26 22:50:08.754077+00",False,NULL,"LN-520-1611701404571",1,"2021-06-29 23:00:00+00","67200.00","59000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,153729,60,NULL,115,NULL,False,"67200.00",True
77821,"2021-08-04 16:01:03.300557+00","2021-11-17 21:59:07.406052+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-02 12:27:31.31+00",False,"2021-08-04 16:01:03.296794+00","LN-287900-1627907209030",1,"2021-11-29 23:00:00+00","78000.00","73000.00","2920.00","1460.00","10950.00","0.00","10950.00","5000.00","3000.00",True,443744,154,NULL,200,287900,False,"78000.00",True
7709,"2021-02-08 10:42:43.715103+00","2021-11-17 21:54:51.754476+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:42:43.71504+00",False,"2021-02-08 10:42:43.71465+00","LN-563-1612706366521",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,154674,61,NULL,173,NULL,False,"52500.00",True
11025,"2021-01-22 23:16:59.16034+00","2021-11-17 21:54:51.777701+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 23:16:59.16025+00",False,"2021-01-22 23:16:59.159897+00","LN-562-1611343402404",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,153936,61,NULL,173,NULL,False,"52500.00",True
10927,"2021-01-23 10:31:50.890524+00","2021-11-17 21:54:51.801373+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 10:31:50.890421+00",False,"2021-01-23 10:31:50.889893+00","LN-566-1610886454843",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,158983,61,NULL,173,NULL,False,"52500.00",True
7697,"2021-02-08 10:48:06.295335+00","2021-11-17 21:54:51.825688+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:48:06.295269+00",False,"2021-02-08 10:48:06.294914+00","LN-563-1612717063093",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,159498,61,NULL,173,NULL,False,"52500.00",True
7692,"2021-02-08 10:50:16.206049+00","2021-11-17 21:54:51.849106+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 10:50:16.205983+00",False,"2021-02-08 10:50:16.205278+00","LN-563-1612730038282",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,155661,61,NULL,173,NULL,False,"52500.00",True
7644,"2021-02-08 12:55:38.786853+00","2021-11-17 21:54:51.8732+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 12:55:38.786781+00",False,"2021-02-08 12:55:38.786414+00","LN-567-1612737228444",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,60381,61,NULL,173,NULL,False,"52500.00",True
7638,"2021-02-08 12:57:01.705845+00","2021-11-17 21:54:51.897975+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 12:57:01.705757+00",False,"2021-02-08 12:57:01.705352+00","LN-567-1612739299107",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,59166,61,NULL,173,NULL,False,"52500.00",True
7554,"2021-02-08 16:00:00.420395+00","2021-11-17 21:54:51.92103+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-08 16:00:00.420298+00",False,"2021-02-08 16:00:00.419847+00","LN-562-1612689246367",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,164641,61,NULL,173,NULL,False,"52500.00",True
7170,"2021-02-11 10:55:53.344428+00","2021-11-17 21:54:51.94389+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-11 10:55:53.344369+00",False,"2021-02-11 10:55:53.34395+00","LN-562-1613033317945",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,158226,61,NULL,173,NULL,False,"52500.00",True
7165,"2021-02-11 10:58:47.436963+00","2021-11-17 21:54:51.968155+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-11 10:58:47.436896+00",False,"2021-02-11 10:58:47.436494+00","LN-562-1613026285083",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,195083,61,NULL,173,NULL,False,"52500.00",True
6491,"2021-02-15 14:42:47.387878+00","2021-11-17 21:54:51.990878+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-15 14:42:47.387806+00",False,"2021-02-15 14:42:47.387291+00","LN-565-1613298858024",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,159718,61,NULL,173,NULL,False,"52500.00",True
6486,"2021-02-15 15:44:22.606713+00","2021-11-17 21:54:52.013277+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-15 15:44:22.606647+00",False,"2021-02-15 15:44:22.606281+00","LN-565-1613401785113",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,162628,61,NULL,173,NULL,False,"52500.00",True
6524,"2021-02-15 14:28:19.191537+00","2021-11-17 21:54:52.038391+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-15 14:28:19.191467+00",False,"2021-02-15 14:28:19.190441+00","LN-562-1613373589246",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,163180,61,NULL,173,NULL,False,"52500.00",True
6519,"2021-02-15 14:29:38.480625+00","2021-11-17 21:54:52.065448+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-15 14:29:38.480487+00",False,"2021-02-15 14:29:38.480073+00","LN-562-1613373887865",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,163192,61,NULL,173,NULL,False,"52500.00",True
7873,"2021-02-05 15:30:28.512234+00","2021-11-17 21:54:52.087252+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 15:30:28.512172+00",False,"2021-02-05 15:30:28.511801+00","LN-565-1612527756163",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,52740,61,NULL,173,NULL,False,"52500.00",True
7868,"2021-02-05 15:32:03.144397+00","2021-11-17 21:54:52.110034+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 15:32:03.144305+00",False,"2021-02-05 15:32:03.143954+00","LN-565-1612528339333",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,169083,61,NULL,173,NULL,False,"52500.00",True
7972,"2021-02-05 10:54:54.918907+00","2021-11-17 21:54:52.133704+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 10:54:54.918836+00",False,"2021-02-05 10:54:54.918286+00","LN-566-1612477320898",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,162118,61,NULL,173,NULL,False,"52500.00",True
7967,"2021-02-05 10:57:48.953535+00","2021-11-17 21:54:52.15661+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 10:57:48.953469+00",False,"2021-02-05 10:57:48.952884+00","LN-566-1612478066472",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,161714,61,NULL,173,NULL,False,"52500.00",True
7936,"2021-02-05 13:43:24.397524+00","2021-11-17 21:54:52.18051+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-05 13:43:24.397468+00",False,"2021-02-05 13:43:24.397156+00","LN-562-1612527009079",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,153221,61,NULL,173,NULL,False,"52500.00",True
1434,"2021-03-18 15:35:41.788108+00","2021-11-17 22:02:40.419776+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 15:35:41.787992+00",False,"2021-03-18 15:35:41.787627+00","LN-538-1616069563313",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,148591,64,NULL,112,NULL,False,"52500.00",True
11118,"2021-01-22 15:07:13.559726+00","2021-11-17 21:54:52.294297+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 15:07:13.559666+00",False,"2021-01-22 15:07:13.559312+00","LN-538-1611253868359",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,61925,64,NULL,112,NULL,False,"52500.00",True
11105,"2021-01-22 15:47:42.121348+00","2021-11-17 21:54:52.318055+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 15:47:42.121272+00",False,"2021-01-22 15:47:42.120818+00","LN-538-1611310115511",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,66299,64,NULL,112,NULL,False,"52500.00",True
10865,"2021-01-23 11:09:27.855099+00","2021-11-17 21:54:52.340979+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 11:09:27.855031+00",False,"2021-01-23 11:09:27.854587+00","LN-529-1611077448999",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,147144,64,NULL,112,NULL,False,"52500.00",True
10860,"2021-01-23 11:13:25.782671+00","2021-11-17 21:54:52.364171+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 11:13:25.782596+00",False,"2021-01-23 11:13:25.782207+00","LN-529-1611077740014",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,147140,64,NULL,112,NULL,False,"52500.00",True
10758,"2021-01-23 14:02:19.177452+00","2021-11-17 21:54:52.387842+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 14:02:19.177317+00",False,"2021-01-23 14:02:19.176964+00","LN-538-1611406194379",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,63751,64,NULL,112,NULL,False,"52500.00",True
10753,"2021-01-23 14:20:12.555794+00","2021-11-17 21:54:52.410975+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-23 14:20:12.555731+00",False,"2021-01-23 14:20:12.555284+00","LN-529-1611128682096",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,147854,64,NULL,112,NULL,False,"52500.00",True
10716,"2021-01-24 07:23:47.169559+00","2021-11-17 21:54:52.435994+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-24 07:23:47.169306+00",False,"2021-01-24 07:23:47.167663+00","LN-538-1611397431504",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,175384,64,NULL,112,NULL,False,"52500.00",True
38492,"2021-06-09 10:00:20.632831+00","2021-11-17 22:07:26.733748+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-06-07 13:14:26.26+00",False,"2021-06-09 10:00:20.630234+00","LN-6402-1623070992005",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","0.00",True,43157,111,NULL,132,6402,True,"127000.00",True
83239,"2021-08-16 10:11:42.147404+00","2021-11-17 21:59:07.412948+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-15 17:57:56.56+00",False,"2021-08-16 10:11:42.143882+00","LN-287900-1629050254291",1,"2021-11-29 23:00:00+00","78000.00","73000.00","2920.00","1460.00","10950.00","0.00","10950.00","5000.00","3000.00",True,443744,154,NULL,200,287900,False,"78000.00",True
27611,"2019-07-23 07:06:29.155483+00","2021-11-17 22:11:23.975428+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-07-23 07:06:29.15529+00",False,NULL,"LN-6-1563814484411",1,"2020-03-21 23:00:00+00","54055.00","56900.00","2560.50","1138.00","8535.00","569.00","11380.00","0.00","0.00",True,105638,97,NULL,132,NULL,False,"54055.00",True
10621,"2021-01-25 09:15:34.669484+00","2021-11-17 21:54:52.523033+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 09:15:34.669411+00",False,"2021-01-25 09:15:34.668965+00","LN-538-1611446865843",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,63729,64,NULL,112,NULL,False,"52500.00",True
25876,"2019-11-01 10:06:04.82878+00","2021-11-17 22:07:28.474456+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-11-01 10:06:04.828063+00",False,NULL,"LN-338-1572601318203",1,"2020-06-30 23:00:00+00","36975.00","35500.00","2175.00","870.00","0.00","435.00","6525.00","5000.00","3000.00",True,112977,99,NULL,96,NULL,False,"36975.00",True
9445,"2021-01-30 12:52:41.241658+00","2021-11-17 21:54:53.237528+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-30 12:52:41.241591+00",False,"2021-01-30 12:52:41.241282+00","LN-530-1611587740678",1,"2021-06-29 23:00:00+00","67200.00","64000.00","2560.00","1280.00","9600.00","0.00","6400.00","5000.00","3000.00",True,148266,60,NULL,115,NULL,False,"67200.00",True
10616,"2021-01-25 09:29:29.875454+00","2021-11-17 21:54:52.548892+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 09:29:29.875382+00",False,"2021-01-25 09:29:29.870375+00","LN-538-1611447066892",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,63713,64,NULL,112,NULL,False,"52500.00",True
10545,"2021-01-25 16:18:40.217849+00","2021-11-17 21:54:52.571621+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 16:18:40.217744+00",False,"2021-01-25 16:18:40.216905+00","LN-538-1611445894083",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,61884,64,NULL,112,NULL,False,"52500.00",True
10540,"2021-01-25 16:22:32.623154+00","2021-11-17 21:54:52.599716+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-25 16:22:32.623073+00",False,"2021-01-25 16:22:32.622668+00","LN-538-1611445243973",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,61921,64,NULL,112,NULL,False,"52500.00",True
9759,"2021-01-28 15:04:11.713063+00","2021-11-17 21:54:52.625858+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-28 15:04:11.712997+00",False,"2021-01-28 15:04:11.712505+00","LN-538-1611845336432",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,65003,64,NULL,112,NULL,False,"52500.00",True
9755,"2021-01-28 15:16:02.877567+00","2021-11-17 21:54:52.652974+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-28 15:16:02.877439+00",False,"2021-01-28 15:16:02.876718+00","LN-538-1611845202362",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,65008,64,NULL,112,NULL,False,"52500.00",True
9717,"2021-01-29 09:28:38.118197+00","2021-11-17 21:54:52.678146+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-29 09:28:38.118125+00",False,"2021-01-29 09:28:38.117773+00","LN-529-1611614695077",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,68311,64,NULL,112,NULL,False,"52500.00",True
9712,"2021-01-29 09:31:22.768158+00","2021-11-17 21:54:52.702623+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-29 09:31:22.768089+00",False,"2021-01-29 09:31:22.767703+00","LN-529-1611614837682",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,68306,64,NULL,112,NULL,False,"52500.00",True
11253,"2021-01-22 11:14:05.881909+00","2021-11-17 21:54:52.725612+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 11:14:05.881843+00",False,"2021-01-22 11:14:05.88138+00","LN-538-1611307081863",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,66311,64,NULL,112,NULL,False,"52500.00",True
11248,"2021-01-22 11:26:24.500037+00","2021-11-17 21:54:52.751203+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-01-22 11:26:24.499944+00",False,"2021-01-22 11:26:24.499403+00","LN-538-1611308812632",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,63745,64,NULL,112,NULL,False,"52500.00",True
8266,"2021-02-04 07:27:15.892085+00","2021-11-17 21:54:52.77628+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-02-04 07:27:15.892023+00",False,"2021-02-04 07:27:15.891714+00","LN-538-1612370998419",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,148190,64,NULL,112,NULL,False,"52500.00",True
1614,"2021-03-18 11:24:29.904854+00","2021-11-17 21:54:52.801391+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 11:24:29.904787+00",False,"2021-03-18 11:24:29.904229+00","LN-538-1616014896732",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,51592,64,NULL,112,NULL,False,"52500.00",True
1610,"2021-03-18 11:30:04.595344+00","2021-11-17 21:54:52.827114+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 11:30:04.595257+00",False,"2021-03-18 11:30:04.594827+00","LN-538-1616015345797",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,51602,64,NULL,112,NULL,False,"52500.00",True
1583,"2021-03-18 11:51:15.103059+00","2021-11-17 21:54:52.853387+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 11:51:15.102991+00",False,"2021-03-18 11:51:15.102596+00","LN-526-1616050060251",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,51971,64,NULL,112,NULL,False,"52500.00",True
1578,"2021-03-18 11:55:12.963845+00","2021-11-17 21:54:52.87571+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 11:55:12.963771+00",False,"2021-03-18 11:55:12.963342+00","LN-526-1616050334394",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,52000,64,NULL,112,NULL,False,"52500.00",True
1528,"2021-03-18 12:23:58.011486+00","2021-11-17 21:54:52.89881+00",False,"warehouse_manager","warehouse_manager","data_migration",True,True,NULL,False,NULL,"2021-03-18 12:23:58.011372+00",False,"2021-03-18 12:23:58.011021+00","LN-526-1616051744408",1,"2021-06-29 23:00:00+00","52500.00","50000.00","2000.00","1000.00","7500.00","0.00","5000.00","5000.00","3000.00",True,178179,64,NULL,112,NULL,False,"52500.00",True
